paper_id,rank,topic,score,subfield,field,domain
https://openalex.org/W4406321535,1,"Global trade, sustainability, and social impact",0.949400007724762,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4406321535,2,Employment and Welfare Studies,0.9354000091552734,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4406321535,3,Global trade and economics,0.9021000266075134,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4401322463,1,Labor market dynamics and wage inequality,0.9976999759674072,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4401322463,2,"Gender, Labor, and Family Dynamics",0.9973999857902527,Gender Studies,Social Sciences,Social Sciences
https://openalex.org/W4401322463,3,"Income, Poverty, and Inequality",0.9812999963760376,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4401880819,1,Early Childhood Education and Development,0.9732000231742859,Education,Social Sciences,Social Sciences
https://openalex.org/W4401880819,2,"Poverty, Education, and Child Welfare",0.9380999803543091,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4401880819,3,Psychological Well-being and Life Satisfaction,0.9088000059127808,Social Psychology,Psychology,Social Sciences
https://openalex.org/W4361220690,1,Game Theory and Applications,0.9815999865531921,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4361220690,2,Auction Theory and Applications,0.9714999794960022,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4361220690,3,"Computability, Logic, AI Algorithms",0.9513000249862671,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/W4406650451,1,Economic theories and models,0.9912999868392944,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4406650451,2,Decision-Making and Behavioral Economics,0.9602000117301941,General Decision Sciences,Decision Sciences,Social Sciences
https://openalex.org/W4406650451,3,Economic Theory and Institutions,0.9444000124931335,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4407898340,1,"Poverty, Education, and Child Welfare",0.9926999807357788,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4407898340,2,Global Maternal and Child Health,0.9897000193595886,"Pediatrics, Perinatology and Child Health",Medicine,Health Sciences
https://openalex.org/W4407898340,3,Taxation and Compliance Studies,0.9897000193595886,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4390972679,1,Healthcare Policy and Management,0.9842000007629395,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4390972679,2,Global Health Care Issues,0.9805999994277954,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4390972679,3,Employment and Welfare Studies,0.9803000092506409,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4404627237,1,Game Theory and Applications,0.995199978351593,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4404627237,2,Opinion Dynamics and Social Influence,0.9873999953269958,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
https://openalex.org/W4404627237,3,Evolutionary Game Theory and Cooperation,0.9193999767303467,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4404627248,1,Fiscal Policies and Political Economy,0.9997000098228455,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4404627248,2,Fiscal Policy and Economic Growth,0.9940999746322632,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4404627248,3,Local Government Finance and Decentralization,0.9789999723434448,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W4406321469,1,German Economic Analysis & Policies,0.9819999933242798,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4406321469,2,Global Health Care Issues,0.9799000024795532,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4406321469,3,Social and Demographic Issues in Germany,0.9771999716758728,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4407898260,1,Corruption and Economic Development,0.9988999962806702,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4407898260,2,Fiscal Policies and Political Economy,0.9868999719619751,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4407898260,3,Local Government Finance and Decentralization,0.9781000018119812,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W4409540850,1,"Law, Economics, and Judicial Systems",0.9763000011444092,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4409540850,2,Corporate Finance and Governance,0.9444000124931335,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4409540850,3,International Arbitration and Investment Law,0.9308000206947327,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4413981893,1,"Gender, Labor, and Family Dynamics",0.9958999752998352,Gender Studies,Social Sciences,Social Sciences
https://openalex.org/W4413981893,2,Korean Urban and Social Studies,0.9397000074386597,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences
https://openalex.org/W4413981893,3,"Poverty, Education, and Child Welfare",0.9179999828338623,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4407898020,1,"Financial Literacy, Pension, Retirement Analysis",0.9933000206947327,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4407898020,2,Insurance and Financial Risk Management,0.9873999953269958,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4407898020,3,Consumer Market Behavior and Pricing,0.9839000105857849,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4409541642,1,Migration and Labor Dynamics,0.9950000047683716,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4409541642,2,"Migration, Refugees, and Integration",0.9933000206947327,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4409541642,3,International Development and Aid,0.9758999943733215,Development,Social Sciences,Social Sciences
https://openalex.org/W4410772320,1,Electoral Systems and Political Participation,0.9696000218391418,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W4410772320,2,"Race, History, and American Society",0.9679999947547913,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4410772320,3,Social Policy and Reform Studies,0.9613000154495239,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W4411369390,1,Labor market dynamics and wage inequality,0.8065000176429749,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4411369390,2,Firm Innovation and Growth,0.01979999989271164,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4411369390,3,Employment and Welfare Studies,0.014399999752640724,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4413345924,1,Statistical Methods and Inference,0.9674999713897705,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/W4413345924,2,Spatial and Panel Data Analysis,0.9398000240325928,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4413345924,3,Bayesian Methods and Mixture Models,0.9200000166893005,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W4413511882,1,Global trade and economics,0.9993000030517578,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4413511882,2,Labor market dynamics and wage inequality,0.9833999872207642,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4413511882,3,Fiscal Policy and Economic Growth,0.9779999852180481,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4413982397,1,"Birth, Development, and Health",0.9940000176429749,"Pediatrics, Perinatology and Child Health",Medicine,Health Sciences
https://openalex.org/W4413982397,2,Early Childhood Education and Development,0.9653000235557556,Education,Social Sciences,Social Sciences
https://openalex.org/W4413982397,3,Cognitive Abilities and Testing,0.9453999996185303,Experimental and Cognitive Psychology,Psychology,Social Sciences
https://openalex.org/W4415623437,1,Neural Networks and Reservoir Computing,0.06960000097751617,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W4415623437,2,Photoreceptor and optogenetics research,0.011900000274181366,Cellular and Molecular Neuroscience,Neuroscience,Life Sciences
https://openalex.org/W4415623437,3,Optical Polarization and Ellipsometry,0.011500000022351742,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/W4415623446,1,Migration and Labor Dynamics,0.30070000886917114,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4415623446,2,"Diaspora, migration, transnational identity",0.18330000340938568,Demography,Social Sciences,Social Sciences
https://openalex.org/W4415623446,3,"Migration, Refugees, and Integration",0.1151999980211258,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4413345928,1,Global Financial Crisis and Policies,0.9997000098228455,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4413345928,2,Fiscal Policies and Political Economy,0.98580002784729,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4413345928,3,"Banking stability, regulation, efficiency",0.9847999811172485,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4413346539,1,Child and Adolescent Health,0.9940000176429749,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4413346539,2,Healthcare Policy and Management,0.9887999892234802,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4413346539,3,Child and Adolescent Psychosocial and Emotional Development,0.9882000088691711,Clinical Psychology,Psychology,Social Sciences
https://openalex.org/W4413981608,1,Parental Involvement in Education,0.9994000196456909,Education,Social Sciences,Social Sciences
https://openalex.org/W4413981608,2,School Choice and Performance,0.9975000023841858,Education,Social Sciences,Social Sciences
https://openalex.org/W4413981608,3,Higher Education Research Studies,0.9925000071525574,Education,Social Sciences,Social Sciences
https://openalex.org/W4415623259,1,Information Retrieval and Search Behavior,0.02250000089406967,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W4415623259,2,Information Architecture and Usability,0.013899999670684338,Information Systems,Computer Science,Physical Sciences
https://openalex.org/W4415623259,3,Library Science and Information Literacy,0.012199999764561653,Library and Information Sciences,Social Sciences,Social Sciences
https://openalex.org/W4285172114,1,Mental Health and Psychiatry,0.9819999933242798,Philosophy,Arts and Humanities,Social Sciences
https://openalex.org/W4285172114,2,Healthcare Decision-Making and Restraints,0.9713000059127808,Clinical Psychology,Psychology,Social Sciences
https://openalex.org/W4285172114,3,Attention Deficit Hyperactivity Disorder,0.9693999886512756,Psychiatry and Mental health,Medicine,Health Sciences
https://openalex.org/W4308885238,1,Experimental Behavioral Economics Studies,0.9998999834060669,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4308885238,2,Psychology of Social Influence,0.9865999817848206,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4308885238,3,Decision-Making and Behavioral Economics,0.9811999797821045,General Decision Sciences,Decision Sciences,Social Sciences
https://openalex.org/W4387449476,1,Consumer Market Behavior and Pricing,0.996399998664856,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4387449476,2,Experimental Behavioral Economics Studies,0.9889000058174133,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4387449476,3,Innovation Diffusion and Forecasting,0.9804999828338623,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4401321398,1,German Economic Analysis & Policies,0.8917999863624573,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4401321398,2,"Housing, Finance, and Neoliberalism",0.8598999977111816,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4401321398,3,European Monetary and Fiscal Policies,0.855400025844574,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4401880744,1,Corporate Taxation and Avoidance,0.9987000226974487,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4401880744,2,Fiscal Policy and Economic Growth,0.9987000226974487,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4401880744,3,Monetary Policy and Economic Impact,0.996399998664856,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4319041363,1,Global Health Care Issues,0.9998000264167786,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4319041363,2,Healthcare Policy and Management,0.9902999997138977,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4319041363,3,"Financial Literacy, Pension, Retirement Analysis",0.9807000160217285,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4361225166,1,Auction Theory and Applications,0.9997000098228455,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4361225166,2,Game Theory and Applications,0.9980999827384949,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4361225166,3,Game Theory and Voting Systems,0.995199978351593,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4367597654,1,Intergenerational and Educational Inequality Studies,0.9973999857902527,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4367597654,2,"Urban, Neighborhood, and Segregation Studies",0.9943000078201294,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4367597654,3,School Choice and Performance,0.9905999898910522,Education,Social Sciences,Social Sciences
https://openalex.org/W4401321576,1,Economic theories and models,0.9991999864578247,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4401321576,2,Economic Theory and Policy,0.992900013923645,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4401321576,3,"Banking stability, regulation, efficiency",0.9815999865531921,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4401880830,1,Game Theory and Voting Systems,0.9970999956130981,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4401880830,2,Aviation Industry Analysis and Trends,0.9775000214576721,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4401880830,3,Decision-Making and Behavioral Economics,0.9503999948501587,General Decision Sciences,Decision Sciences,Social Sciences
https://openalex.org/W4293696617,1,Auction Theory and Applications,1.0,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4293696617,2,Experimental Behavioral Economics Studies,0.9972000122070312,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4293696617,3,Economic theories and models,0.9950000047683716,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4407898074,1,Financial Markets and Investment Strategies,0.9994000196456909,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4407898074,2,Housing Market and Economics,0.996999979019165,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4407898074,3,"Banking stability, regulation, efficiency",0.9936000108718872,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4409541748,1,Labor market dynamics and wage inequality,0.9991000294685364,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4409541748,2,Fiscal Policy and Economic Growth,0.9965000152587891,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4409541748,3,Economic Policies and Impacts,0.992900013923645,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4393164532,1,Digital Platforms and Economics,0.9991000294685364,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4393164532,2,Game Theory and Applications,0.9751999974250793,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4393164532,3,ICT Impact and Policies,0.9714000225067139,Media Technology,Engineering,Physical Sciences
https://openalex.org/W4401880783,1,Auction Theory and Applications,0.9812999963760376,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4401880783,2,Experimental Behavioral Economics Studies,0.9602000117301941,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4401880783,3,"Law, Economics, and Judicial Systems",0.9426000118255615,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4385856717,1,Monetary Policy and Economic Impact,0.9976000189781189,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4385856717,2,Consumer Market Behavior and Pricing,0.9972000122070312,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4385856717,3,Economic theories and models,0.9962000250816345,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4406650393,1,Opinion Dynamics and Social Influence,0.9812999963760376,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
https://openalex.org/W4406650393,2,Game Theory and Applications,0.9695000052452087,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4406650393,3,Complex Network Analysis Techniques,0.9614999890327454,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences
https://openalex.org/W4413511842,1,Intergenerational and Educational Inequality Studies,0.9426000118255615,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4413511842,2,"Poverty, Education, and Child Welfare",0.9415000081062317,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4413511944,1,Auction Theory and Applications,0.9998999834060669,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4413511944,2,Consumer Market Behavior and Pricing,0.9980000257492065,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4413511944,3,Digital Platforms and Economics,0.9860000014305115,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4413512048,1,Consumer Market Behavior and Pricing,0.9998000264167786,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4413512048,2,Auction Theory and Applications,0.9986000061035156,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4413512048,3,Game Theory and Applications,0.996999979019165,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4415623260,1,Fire effects on ecosystems,0.19869999587535858,Global and Planetary Change,Environmental Science,Physical Sciences
https://openalex.org/W4415623260,2,Disaster Management and Resilience,0.18940000236034393,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4415623260,3,Property Rights and Legal Doctrine,0.03310000151395798,Law,Social Sciences,Social Sciences
https://openalex.org/W4415623440,1,Intellectual Property and Patents,0.28220000863075256,Management of Technology and Innovation,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4415623440,2,"Culture, Economy, and Development Studies",0.15800000727176666,Demography,Social Sciences,Social Sciences
https://openalex.org/W4415623440,3,"Migration, Ethnicity, and Economy",0.03799999877810478,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4387449666,1,"Gender, Labor, and Family Dynamics",0.9948999881744385,Gender Studies,Social Sciences,Social Sciences
https://openalex.org/W4387449666,2,"Income, Poverty, and Inequality",0.9914000034332275,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4387449666,3,Economic theories and models,0.9868999719619751,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4406650564,1,Economic Growth and Productivity,0.9643999934196472,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4406650564,2,Firm Innovation and Growth,0.9498000144958496,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4406650564,3,Private Equity and Venture Capital,0.9460999965667725,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4410772366,1,Consumer Market Behavior and Pricing,0.9868999719619751,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4410772366,2,Game Theory and Applications,0.972000002861023,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4410772366,3,Auction Theory and Applications,0.9524000287055969,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4415623140,1,School Choice and Performance,0.5065000057220459,Education,Social Sciences,Social Sciences
https://openalex.org/W4415623140,2,Parental Involvement in Education,0.09780000150203705,Education,Social Sciences,Social Sciences
https://openalex.org/W4415623140,3,Intergenerational and Educational Inequality Studies,0.04309999942779541,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W3197384548,1,Game Theory and Voting Systems,0.9983000159263611,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3197384548,2,Electoral Systems and Political Participation,0.9934999942779541,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/W3197384548,3,Economic Policies and Impacts,0.9930999875068665,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4321489832,1,Fiscal Policy and Economic Growth,0.9872999787330627,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4321489832,2,Economic theories and models,0.9861000180244446,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4321489832,3,Housing Market and Economics,0.9732999801635742,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4205240193,1,Economic Theory and Policy,0.895799994468689,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4205240193,2,Economic theories and models,0.8033999800682068,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4205240193,3,Chemistry and Stereochemistry Studies,0.7307000160217285,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/W4361210783,1,Land Rights and Reforms,0.9986000061035156,Soil Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/W4361210783,2,Urban and Rural Development Challenges,0.967199981212616,Urban Studies,Social Sciences,Social Sciences
https://openalex.org/W4361210783,3,Microfinance and Financial Inclusion,0.951200008392334,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4205370069,1,Economic Theory and Policy,0.8238000273704529,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4400649443,1,"Gender, Labor, and Family Dynamics",0.8988000154495239,Gender Studies,Social Sciences,Social Sciences
https://openalex.org/W4400649443,2,Family Dynamics and Relationships,0.890999972820282,Demography,Social Sciences,Social Sciences
https://openalex.org/W4400649443,3,"Urban, Neighborhood, and Segregation Studies",0.8496999740600586,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4392201044,1,"Financial Literacy, Pension, Retirement Analysis",0.9993000030517578,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4392201044,2,Global Health Care Issues,0.9902999997138977,General Health Professions,Health Professions,Health Sciences
https://openalex.org/W4392201044,3,Fiscal Policies and Political Economy,0.9890999794006348,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4410772604,1,Statistical Methods and Inference,0.998199999332428,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/W4410772604,2,Statistical Methods and Bayesian Inference,0.9670000076293945,Statistics and Probability,Mathematics,Physical Sciences
https://openalex.org/W4410772604,3,Bayesian Methods and Mixture Models,0.9606999754905701,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/W4413273734,1,Climate Change Policy and Economics,0.9994999766349792,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4413273734,2,"Energy, Environment, and Transportation Policies",0.9994999766349792,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences
https://openalex.org/W4413273734,3,Fiscal Policy and Economic Growth,0.9908999800682068,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4403485017,1,Scheduling and Optimization Algorithms,0.2071000039577484,Industrial and Manufacturing Engineering,Engineering,Physical Sciences
https://openalex.org/W4403485017,2,Flexible and Reconfigurable Manufacturing Systems,0.1988999992609024,Industrial and Manufacturing Engineering,Engineering,Physical Sciences
https://openalex.org/W4385856507,1,Auction Theory and Applications,0.9661999940872192,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4385856507,2,Global trade and economics,0.9606000185012817,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4385856507,3,Merger and Competition Analysis,0.9373000264167786,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4387448967,1,Global Financial Crisis and Policies,0.9843000173568726,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4387448967,2,European Monetary and Fiscal Policies,0.9818000197410583,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4387448967,3,Credit Risk and Financial Regulations,0.9634000062942505,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4396539485,1,Economic Policies and Impacts,0.9847000241279602,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4396539485,2,School Choice and Performance,0.9833999872207642,Education,Social Sciences,Social Sciences
https://openalex.org/W4396539485,3,Experimental Behavioral Economics Studies,0.9675999879837036,Safety Research,Social Sciences,Social Sciences
https://openalex.org/W4401880790,1,Prenatal Screening and Diagnostics,0.9998999834060669,"Pediatrics, Perinatology and Child Health",Medicine,Health Sciences
https://openalex.org/W4401880790,2,Fetal and Pediatric Neurological Disorders,0.9689000248908997,"Pediatrics, Perinatology and Child Health",Medicine,Health Sciences
https://openalex.org/W4401880790,3,Renal and related cancers,0.9596999883651733,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/W4400649466,1,Air Traffic Management and Optimization,0.7613000273704529,Aerospace Engineering,Engineering,Physical Sciences
https://openalex.org/W4400649466,2,Hemodynamic Monitoring and Therapy,0.7009000182151794,Surgery,Medicine,Health Sciences
https://openalex.org/W4400649466,3,Aerospace and Aviation Technology,0.6660000085830688,Aerospace Engineering,Engineering,Physical Sciences
https://openalex.org/W4403173433,1,Digital Platforms and Economics,0.9994000196456909,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4403173433,2,Consumer Market Behavior and Pricing,0.9878000020980835,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4403173433,3,Digital Marketing and Social Media,0.9868999719619751,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4406208741,1,Auction Theory and Applications,0.9998999834060669,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/W4406208741,2,Consumer Market Behavior and Pricing,0.9994000196456909,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4406208741,3,Digital Platforms and Economics,0.9980000257492065,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4407898316,1,"Culture, Economy, and Development Studies",0.9850000143051147,Demography,Social Sciences,Social Sciences
https://openalex.org/W4407898316,2,Rangeland Management and Livestock Ecology,0.9839000105857849,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences
https://openalex.org/W4407898316,3,Evolutionary Game Theory and Cooperation,0.9768000245094299,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W4410772073,1,Family Dynamics and Relationships,0.9901999831199646,Demography,Social Sciences,Social Sciences
https://openalex.org/W4410772073,2,"Gender, Labor, and Family Dynamics",0.9854000210762024,Gender Studies,Social Sciences,Social Sciences
https://openalex.org/W4410772073,3,Work-Family Balance Challenges,0.9100000262260437,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/W3123991552,1,Economic theories and models,0.9781000018119812,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W3123991552,2,Corporate Finance and Governance,0.9648000001907349,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W3123991552,3,Corporate Taxation and Avoidance,0.9527999758720398,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/W4308884909,1,Fiscal Policy and Economic Growth,0.9998000264167786,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/W4308884909,2,"Gender, Labor, and Family Dynamics",0.9969000220298767,Gender Studies,Social Sciences,Social Sciences
https://openalex.org/W4308884909,3,Taxation and Compliance Studies,0.9966999888420105,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
